“Š‹…”N,“Š‹…ŒŽ,“Š‹…“ú,“Š‹…ŽžŠÔ,yy,seq,timestamp(ms),measure_interval(ms),timestamp(count),mx[LSB],my[LSB],mz[LSB],low_ax[LSB],low_ay[LSB],low_az[LSB],hi_ax[LSB],hi_ay[LSB],hi_az[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],mx[mGauss],my[mGauss],mz[mGauss],low_ax[mg],low_ay[mg],low_az[mg],hi_ax[g],hi_ay[g],hi_az[g],gyro_x[dps],gyro_y[dps],gyro_z[dps],status
[2023/06/12 11:43:06],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
== yy0 ==============,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6.0,12.0,115126.0,0.0,85.0,1682.0,20.0,-141.0,60.0,23.0,31.0,-9.0,-54.0,13.0,-6.0,-16.0,3.0,1.0,-1.0,-359.437,122.2251,97.8984,514.4551,-133.0067,-850.3708,0.2145452,0.1490909,-0.127273,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,86.0,1702.0,20.0,-138.0,61.0,23.0,31.0,-9.0,-54.0,13.0,-6.0,-20.0,3.0,1.0,0.0,-352.364,124.0642,96.5127,514.4551,-133.0067,-850.3708,0.2145452,0.1490909,-0.4909093,0.1659211,0.30256,0.4050401,,
2023,6.0,12.0,115126.0,0.0,87.0,1722.0,20.0,-139.0,58.0,24.0,31.0,-9.0,-54.0,7.0,-10.0,-13.0,3.0,1.0,0.0,-354.557,117.9398,100.2389,514.4551,-133.0067,-850.3708,-0.3309093,-0.2145454,0.1454544,0.1659211,0.30256,0.4050401,,
2023,6.0,12.0,115126.0,0.0,88.0,1742.0,20.0,-140.0,60.0,23.0,31.0,-9.0,-54.0,10.0,-5.0,-24.0,3.0,0.0,-1.0,-357.054,122.1559,97.65946,514.4551,-133.0067,-850.3708,-0.05818194,0.24,-0.8545457,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,89.0,1762.0,20.0,-139.0,59.0,22.0,31.0,-9.0,-54.0,12.0,-6.0,-9.0,3.0,0.0,-1.0,-354.557,120.0948,96.60866,514.4551,-133.0067,-850.3708,0.1236362,0.1490909,0.5090907,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,90.0,1782.0,20.0,-140.0,60.0,24.0,31.0,-9.0,-54.0,13.0,-7.0,-16.0,3.0,1.0,-1.0,-357.092,122.1017,99.14017,514.4551,-133.0067,-850.3708,0.2145452,0.05818188,-0.127273,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,91.0,1802.0,20.0,-140.0,59.0,25.0,32.0,-9.0,-54.0,13.0,-1.0,-19.0,2.0,1.0,-1.0,-357.054,120.001,101.2897,530.4877,-133.0067,-850.3708,0.2145452,0.6036364,-0.4000002,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,92.0,1822.0,20.0,-140.0,57.0,24.0,31.0,-9.0,-54.0,8.0,-1.0,-11.0,3.0,0.0,0.0,-356.864,115.9625,101.1468,514.4551,-133.0067,-850.3708,-0.2400001,0.6036364,0.3272725,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115126.0,0.0,93.0,1842.0,20.0,-138.0,60.0,24.0,31.0,-9.0,-54.0,14.0,-7.0,-18.0,3.0,0.0,-1.0,-352.326,121.9634,98.66228,514.4551,-133.0067,-850.3708,0.3054544,0.05818188,-0.3090911,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,94.0,1862.0,20.0,-140.0,58.0,23.0,31.0,-9.0,-54.0,15.0,-15.0,-12.0,3.0,1.0,-1.0,-356.902,118.0631,98.99718,514.4551,-133.0067,-850.3708,0.3963635,-0.6690909,0.2363634,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,95.0,1882.0,20.0,-141.0,58.0,24.0,31.0,-9.0,-54.0,10.0,-11.0,-18.0,3.0,1.0,-1.0,-359.323,118.078,100.7169,514.4551,-133.0067,-850.3708,-0.05818194,-0.3054545,-0.3090911,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,96.0,1902.0,20.0,-139.0,58.0,25.0,31.0,-9.0,-54.0,12.0,-10.0,-14.0,3.0,0.0,-1.0,-354.595,117.8855,101.7197,514.4551,-133.0067,-850.3708,0.1236362,-0.2145454,0.05454528,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,97.0,1922.0,20.0,-139.0,58.0,21.0,31.0,-9.0,-54.0,11.0,-4.0,-20.0,3.0,0.0,-1.0,-354.443,118.1027,95.7968,514.4551,-133.0067,-850.3708,0.03272712,0.3309091,-0.4909093,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,98.0,1942.0,20.0,-142.0,60.0,20.0,31.0,-10.0,-53.0,12.0,-2.0,-16.0,3.0,1.0,0.0,-361.706,122.457,93.69521,514.4551,-149.0394,-834.3382,0.1236362,0.5127273,-0.127273,0.1659211,0.30256,0.4050401,,
2023,6.0,12.0,115126.0,0.0,99.0,1962.0,20.0,-140.0,59.0,23.0,31.0,-9.0,-54.0,12.0,-11.0,-6.0,3.0,0.0,-1.0,-356.978,120.1096,98.32832,514.4551,-133.0067,-850.3708,0.1236362,-0.3054545,0.781818,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,100.0,1982.0,20.0,-142.0,56.0,24.0,31.0,-9.0,-54.0,6.0,-9.0,-14.0,3.0,1.0,-1.0,-361.554,114.0543,102.2935,514.4551,-133.0067,-850.3708,-0.4218183,-0.1236363,0.05454528,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,101.0,2002.0,20.0,-141.0,59.0,24.0,31.0,-9.0,-54.0,17.0,-17.0,-18.0,2.0,0.0,0.0,-359.399,120.1244,100.048,514.4551,-133.0067,-850.3708,0.5781816,-0.850909,-0.3090911,-0.3220789,-0.18544,0.4050401,,
2023,6.0,12.0,115126.0,0.0,102.0,2022.0,20.0,-138.0,57.0,24.0,31.0,-9.0,-53.0,9.0,-9.0,-16.0,2.0,1.0,-1.0,-352.098,115.8243,100.6689,514.4551,-133.0067,-834.3382,-0.1490911,-0.1236363,-0.127273,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,103.0,2042.0,20.0,-140.0,58.0,24.0,31.0,-9.0,-54.0,8.0,-9.0,-22.0,2.0,0.0,-1.0,-356.94,118.0089,100.4779,514.4551,-133.0067,-850.3708,-0.2400001,-0.1236363,-0.6727275,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,104.0,2062.0,20.0,-140.0,57.0,23.0,31.0,-9.0,-54.0,11.0,-5.0,-9.0,3.0,1.0,-1.0,-356.826,116.0168,99.66604,514.4551,-133.0067,-850.3708,0.03272712,0.24,0.5090907,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,105.0,2082.0,20.0,-140.0,58.0,20.0,31.0,-9.0,-54.0,19.0,-12.0,-23.0,3.0,0.0,0.0,-356.788,118.2261,94.55503,514.4551,-133.0067,-850.3708,0.7599999,-0.3963636,-0.7636365,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115126.0,0.0,106.0,2102.0,20.0,-139.0,61.0,23.0,31.0,-9.0,-54.0,10.0,-10.0,-14.0,3.0,1.0,-2.0,-354.747,124.1333,96.75165,514.4551,-133.0067,-850.3708,-0.05818194,-0.2145454,0.05454528,0.1659211,0.30256,-0.5709599,,
2023,6.0,12.0,115126.0,0.0,107.0,2122.0,20.0,-141.0,60.0,21.0,31.0,-9.0,-54.0,14.0,-10.0,-24.0,2.0,0.0,-1.0,-359.361,122.3336,94.93697,514.4551,-133.0067,-850.3708,0.3054544,-0.2145454,-0.8545457,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,108.0,2142.0,20.0,-143.0,58.0,23.0,31.0,-9.0,-54.0,5.0,-6.0,-16.0,2.0,1.0,-1.0,-364.051,118.2705,99.71401,514.4551,-133.0067,-850.3708,-0.5127274,0.1490909,-0.127273,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,109.0,2162.0,20.0,-141.0,58.0,25.0,31.0,-9.0,-54.0,8.0,-4.0,-14.0,2.0,0.0,-1.0,-359.361,118.0237,102.1975,514.4551,-133.0067,-850.3708,-0.2400001,0.3309091,0.05454528,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,110.0,2182.0,20.0,-141.0,58.0,24.0,31.0,-9.0,-54.0,11.0,-6.0,-16.0,2.0,1.0,-1.0,-359.323,118.078,100.7169,514.4551,-133.0067,-850.3708,0.03272712,0.1490909,-0.127273,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,111.0,2202.0,20.0,-143.0,60.0,22.0,31.0,-9.0,-54.0,6.0,-2.0,-8.0,3.0,0.0,0.0,-364.165,122.4176,96.89557,514.4551,-133.0067,-850.3708,-0.4218183,0.5127273,0.5999998,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115126.0,0.0,112.0,2222.0,20.0,-141.0,59.0,23.0,31.0,-9.0,-54.0,11.0,-9.0,-7.0,2.0,1.0,-1.0,-359.361,120.1787,98.56726,514.4551,-133.0067,-850.3708,0.03272712,-0.1236363,0.6909089,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,113.0,2241.97,19.9697,-139.0,61.0,24.0,31.0,-9.0,-54.0,13.0,-12.0,-16.0,3.0,0.0,-1.0,-354.785,124.0789,98.23236,514.4551,-133.0067,-850.3708,0.2145452,-0.3963636,-0.127273,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,114.0,2262.0,20.0303,-140.0,59.0,22.0,31.0,-9.0,-54.0,17.0,-1.0,-16.0,3.0,1.0,-1.0,-356.94,120.1638,96.8476,514.4551,-133.0067,-850.3708,0.5781816,0.6036364,-0.127273,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,115.0,2282.0,20.0,-141.0,56.0,24.0,31.0,-9.0,-54.0,4.0,-10.0,-18.0,3.0,0.0,-1.0,-359.171,113.9852,102.0546,514.4551,-133.0067,-850.3708,-0.6036365,-0.2145454,-0.3090911,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,116.0,2301.97,19.9697,-141.0,57.0,23.0,31.0,-9.0,-54.0,2.0,-5.0,-12.0,3.0,0.0,0.0,-359.209,116.0859,99.90498,514.4551,-133.0067,-850.3708,-0.7854547,0.24,0.2363634,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115126.0,0.0,117.0,2322.0,20.0303,-141.0,59.0,22.0,31.0,-9.0,-54.0,10.0,-2.0,-9.0,2.0,1.0,-1.0,-359.323,120.2329,97.08655,514.4551,-133.0067,-850.3708,-0.05818194,0.5127273,0.5090907,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,118.0,2342.0,20.0,-141.0,58.0,23.0,31.0,-9.0,-54.0,9.0,-16.0,-11.0,3.0,1.0,-1.0,-359.285,118.1323,99.23612,514.4551,-133.0067,-850.3708,-0.1490911,-0.76,0.3272725,0.1659211,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,119.0,2362.0,20.0,-143.0,58.0,22.0,31.0,-9.0,-54.0,11.0,-4.0,-8.0,3.0,0.0,0.0,-364.013,118.3248,98.2333,514.4551,-133.0067,-850.3708,0.03272712,0.3309091,0.5999998,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115126.0,0.0,120.0,2382.0,20.0,-142.0,58.0,21.0,31.0,-9.0,-53.0,14.0,-15.0,-12.0,2.0,0.0,-1.0,-361.592,118.3099,96.51364,514.4551,-133.0067,-834.3382,0.3054544,-0.6690909,0.2363634,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,121.0,2402.0,20.0,-139.0,58.0,23.0,31.0,-9.0,-53.0,19.0,-5.0,-18.0,3.0,0.0,-1.0,-354.519,117.9941,98.75824,514.4551,-133.0067,-834.3382,0.7599999,0.24,-0.3090911,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,122.0,2422.0,20.0,-140.0,60.0,22.0,31.0,-9.0,-54.0,6.0,-9.0,-16.0,2.0,0.0,-1.0,-357.016,122.2102,96.17874,514.4551,-133.0067,-850.3708,-0.4218183,-0.1236363,-0.127273,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,123.0,2442.0,20.0,-142.0,58.0,25.0,31.0,-9.0,-54.0,10.0,-2.0,-16.0,3.0,0.0,-1.0,-361.744,118.0928,102.4365,514.4551,-133.0067,-850.3708,-0.05818194,0.5127273,-0.127273,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,124.0,2462.0,20.0,-140.0,60.0,23.0,31.0,-9.0,-54.0,7.0,-10.0,-8.0,3.0,0.0,0.0,-357.054,122.1559,97.65946,514.4551,-133.0067,-850.3708,-0.3309093,-0.2145454,0.5999998,0.1659211,-0.18544,0.4050401,,
2023,6.0,12.0,115126.0,0.0,125.0,2482.0,20.0,-138.0,59.0,23.0,31.0,-9.0,-53.0,6.0,-6.0,-17.0,2.0,0.0,-1.0,-352.212,119.9714,97.85042,514.4551,-133.0067,-834.3382,-0.4218183,0.1490909,-0.218182,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,126.0,2502.0,20.0,-141.0,60.0,22.0,31.0,-9.0,-54.0,10.0,-12.0,-22.0,3.0,0.0,-1.0,-359.399,122.2793,96.41769,514.4551,-133.0067,-850.3708,-0.05818194,-0.3963636,-0.6727275,0.1659211,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,127.0,2522.0,20.0,-139.0,59.0,24.0,31.0,-9.0,-54.0,9.0,-11.0,-16.0,2.0,0.0,-1.0,-354.633,119.9861,99.57008,514.4551,-133.0067,-850.3708,-0.1490911,-0.3054545,-0.127273,-0.3220789,-0.18544,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,128.0,2542.0,20.0,-140.0,59.0,24.0,31.0,-10.0,-54.0,13.0,2.0,-19.0,2.0,1.0,-1.0,-357.016,120.0553,99.80903,514.4551,-149.0394,-850.3708,0.2145452,0.8763637,-0.4000002,-0.3220789,0.30256,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,129.0,2562.0,20.0,-141.0,59.0,22.0,31.0,-9.0,-54.0,10.0,-5.0,-15.0,3.0,-1.0,-1.0,-359.323,120.2329,97.08655,514.4551,-133.0067,-850.3708,-0.05818194,0.24,-0.03636384,0.1659211,-0.67344,-0.08295995,,
2023,6.0,12.0,115126.0,0.0,130.0,2582.0,20.0,-140.0,56.0,22.0,31.0,-9.0,-54.0,14.0,-8.0,-15.0,2.0,1.0,0.0,-356.712,114.0247,98.85418,514.4551,-133.0067,-850.3708,0.3054544,-0.03272724,-0.03636384,-0.3220789,0.30256,0.4050401,,
2023,6.0,12.0,115126.0,0.0,131.0,2602.0,20.0,-140.0,57.0,24.0,31.0,-9.0,-53.0,5.0,-8.0,-3.0,4.0,1.0,-1.0,-356.864,115.9625,101.1468,514.4551,-133.0067,-834.3382,-0.5127274,-0.03272724,1.054545,0.6539211,0.30256,-0.08295995,,
== yy1 ==============,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6.0,12.0,115126.0,1.0,1.0,5042.0,0.0,-124.0,9.0,-167.0,-174.0,-162.0,391.0,-20.0,-39.0,55.0,2034.0,-489.0,440.0,-307.83,27.0,-153.3876,-2772.235,-2586.0,6284.15,-2.785455,-2.850909,6.327272,991.2939,-238.8174,215.125,,
2023,6.0,12.0,115126.0,1.0,2.0,5044.0,2.0,-125.0,6.0,-170.0,-174.0,-162.0,391.0,-20.0,-36.0,68.0,2034.0,-489.0,440.0,-309.871,21.09279,-155.5842,-2772.235,-2586.0,6284.15,-2.785455,-2.578182,7.50909,991.2939,-238.8174,215.125,,
2023,6.0,12.0,115126.0,1.0,3.0,5046.0,2.0,-125.0,3.0,-166.0,-166.0,-155.0,396.0,-16.0,-27.0,67.0,2075.0,-476.0,408.0,-309.795,14.73642,-147.6548,-2643.973,-2473.771,6364.314,-2.421818,-1.76,7.418181,1011.302,-232.4734,199.509,,
2023,6.0,12.0,115126.0,1.0,4.0,5048.0,2.0,-127.0,0.0,-167.0,-162.0,-151.0,398.0,-18.0,-34.0,54.0,2098.0,-467.0,397.0,-314.295,8.789734,-146.651,-2579.843,-2409.641,6396.379,-2.603637,-2.396363,6.236363,1022.526,-228.0814,194.1411,,
2023,6.0,12.0,115126.0,1.0,5.0,5050.0,2.0,-129.0,-5.0,-164.0,-159.0,-148.0,402.0,-11.0,-35.0,59.0,2127.0,-457.0,385.0,-318.795,-1.466934,-138.3866,-2531.745,-2361.543,6460.51,-1.967273,-2.487273,6.690909,1036.678,-223.2014,188.285,,
2023,6.0,12.0,115126.0,1.0,6.0,5052.0,2.0,-129.0,-4.0,-165.0,-155.0,-145.0,406.0,-16.0,-37.0,60.0,2157.0,-447.0,375.0,-318.833,0.6337585,-140.5362,-2467.615,-2313.445,6524.64,-2.421818,-2.669091,6.781818,1051.318,-218.3214,183.405,,
2023,6.0,12.0,115126.0,1.0,7.0,5054.0,2.0,-127.0,-6.0,-162.0,-152.0,-142.0,412.0,-23.0,-37.0,67.0,2191.0,-439.0,366.0,-314.029,-3.760117,-135.2343,-2419.517,-2265.347,6620.836,-3.058182,-2.669091,7.418181,1067.91,-214.4174,179.013,,
2023,6.0,12.0,115126.0,1.0,8.0,5056.0,2.0,-128.0,-7.0,-162.0,-149.0,-141.0,419.0,-18.0,-34.0,59.0,2226.0,-429.0,358.0,-316.336,-5.737411,-134.3265,-2371.419,-2249.314,6733.064,-2.603637,-2.396363,6.690909,1084.99,-209.5374,175.109,,
2023,6.0,12.0,115126.0,1.0,9.0,5058.0,2.0,-129.0,-11.0,-164.0,-145.0,-141.0,421.0,-22.0,-28.0,66.0,2256.0,-416.0,350.0,-318.339,-13.74532,-134.3734,-2307.288,-2249.314,6765.129,-2.967273,-1.850909,7.327272,1099.63,-203.1934,171.205,,
2023,6.0,12.0,115126.0,1.0,10.0,5060.0,2.0,-132.0,-10.0,-162.0,-143.0,-140.0,429.0,-12.0,-31.0,60.0,2291.0,-409.0,350.0,-325.64,-11.6002,-131.3641,-2275.223,-2233.281,6893.391,-2.058182,-2.123636,6.781818,1116.71,-199.7774,171.205,,
2023,6.0,12.0,115126.0,1.0,11.0,5062.0,2.0,-129.0,-13.0,-160.0,-138.0,-139.0,439.0,-15.0,-29.0,71.0,2327.0,-409.0,355.0,-318.339,-18.05528,-127.1129,-2195.06,-2217.249,7053.717,-2.330909,-1.941818,7.781818,1134.278,-199.7774,173.6451,,
2023,6.0,12.0,115126.0,1.0,12.0,5064.0,2.0,-130.0,-12.0,-160.0,-131.0,-144.0,448.0,-6.0,-29.0,69.0,2363.0,-415.0,360.0,-320.798,-15.93979,-127.5428,-2082.831,-2297.412,7198.011,-1.512727,-1.941818,7.6,1151.846,-202.7054,176.0851,,
2023,6.0,12.0,115126.0,1.0,13.0,5066.0,2.0,-131.0,-15.0,-157.0,-125.0,-146.0,455.0,-17.0,-35.0,70.0,2399.0,-428.0,368.0,-323.067,-22.17276,-120.8552,-1986.635,-2329.477,7310.239,-2.512727,-2.487273,7.690909,1169.414,-209.0494,179.989,,
2023,6.0,12.0,115126.0,1.0,14.0,5068.0,2.0,-133.0,-16.0,-156.0,-121.0,-149.0,462.0,-17.0,-32.0,70.0,2434.0,-448.0,379.0,-327.795,-24.13524,-118.2277,-1922.505,-2377.575,7422.467,-2.512727,-2.214545,7.690909,1186.494,-218.8094,185.357,,
2023,6.0,12.0,115126.0,1.0,15.0,5070.0,2.0,-132.0,-18.0,-154.0,-115.0,-153.0,468.0,-18.0,-40.0,77.0,2470.0,-475.0,390.0,-325.336,-28.40573,-114.1674,-1826.309,-2441.706,7518.663,-2.603637,-2.941818,8.327272,1204.062,-231.9854,190.7251,,
2023,6.0,12.0,115126.0,1.0,16.0,5072.0,2.0,-135.0,-18.0,-151.0,-110.0,-157.0,474.0,-11.0,-26.0,82.0,2503.0,-513.0,402.0,-332.599,-28.36128,-109.0085,-1746.146,-2505.836,7614.859,-1.967273,-1.669091,8.781818,1220.166,-250.5294,196.581,,
2023,6.0,12.0,115126.0,1.0,17.0,5074.0,2.0,-135.0,-20.0,-148.0,-107.0,-162.0,481.0,-7.0,-36.0,74.0,2536.0,-557.0,415.0,-332.561,-32.61697,-103.2286,-1698.048,-2586.0,7727.087,-1.603637,-2.578182,8.054545,1236.27,-272.0014,202.925,,
2023,6.0,12.0,115126.0,1.0,18.0,5076.0,2.0,-136.0,-20.0,-147.0,-103.0,-167.0,488.0,-9.0,-35.0,72.0,2566.0,-605.0,427.0,-334.982,-32.60217,-101.5089,-1633.918,-2666.163,7839.316,-1.785455,-2.487273,7.872727,1250.91,-295.4254,208.7811,,
2023,6.0,12.0,115126.0,1.0,19.0,5078.0,2.0,-132.0,-22.0,-142.0,-98.0,-172.0,494.0,-12.0,-43.0,81.0,2594.0,-663.0,440.0,-325.488,-37.24284,-93.72342,-1553.755,-2746.326,7935.512,-2.058182,-3.214545,8.690909,1264.574,-323.7294,215.125,,
2023,6.0,12.0,115126.0,1.0,20.0,5080.0,2.0,-136.0,-22.0,-140.0,-96.0,-177.0,501.0,-10.0,-37.0,81.0,2629.0,-725.0,450.0,-335.096,-37.07503,-89.80621,-1521.689,-2826.489,8047.74,-1.876364,-2.669091,8.690909,1281.654,-353.9854,220.0051,,
2023,6.0,12.0,115126.0,1.0,21.0,5082.0,2.0,-137.0,-22.0,-135.0,-96.0,-182.0,508.0,-10.0,-35.0,77.0,2668.0,-790.0,454.0,-337.669,-37.27739,-82.16368,-1521.689,-2906.652,8159.969,-1.876364,-2.487273,8.327272,1300.686,-385.7054,221.957,,
2023,6.0,12.0,115126.0,1.0,22.0,5084.0,2.0,-135.0,-23.0,-132.0,-100.0,-187.0,516.0,-6.0,-40.0,80.0,2711.0,-854.0,452.0,-332.941,-39.62487,-77.53058,-1585.82,-2986.815,8288.229,-1.512727,-2.941818,8.6,1321.67,-416.9374,220.981,,
2023,6.0,12.0,115126.0,1.0,23.0,5086.0,2.0,-140.0,-24.0,-129.0,-106.0,-194.0,525.0,-20.0,-32.0,85.0,2762.0,-910.0,444.0,-344.894,-41.48864,-71.22484,-1682.016,-3099.044,8432.523,-2.785455,-2.214545,9.054545,1346.558,-444.2654,217.077,,
2023,6.0,12.0,115126.0,1.0,24.0,5090.0,4.0,-140.0,-23.0,-115.0,-127.0,-210.0,549.0,-24.0,-43.0,94.0,2886.0,-997.0,402.0,-345.502,-40.20237,-51.16367,-2018.701,-3355.566,8817.307,-3.149091,-3.214545,9.872727,1407.07,-486.7214,196.581,,
2023,6.0,12.0,115126.0,1.0,25.0,5092.0,2.0,-140.0,-26.0,-112.0,-141.0,-221.0,563.0,-24.0,-46.0,88.0,2964.0,-1023.0,369.0,-345.388,-46.50444,-44.71495,-2243.158,-3531.925,9041.764,-3.149091,-3.487273,9.327272,1445.134,-499.4094,180.4771,,
2023,6.0,12.0,115126.0,1.0,26.0,5096.0,4.0,-141.0,-25.0,-98.0,-177.0,-251.0,597.0,-28.0,-56.0,98.0,3147.0,-1031.0,276.0,-348.379,-45.14906,-24.41487,-2820.333,-4012.904,9586.873,-3.512727,-4.396363,10.23636,1534.438,-503.3134,135.093,,
2023,6.0,12.0,115126.0,1.0,27.0,5098.0,2.0,-140.0,-26.0,-95.0,-199.0,-272.0,616.0,-34.0,-60.0,99.0,3250.0,-1008.0,217.0,-346.034,-47.42744,-19.5428,-3173.05,-4349.589,9891.493,-4.058182,-4.76,10.32727,1584.702,-492.0894,106.301,,
2023,6.0,12.0,115126.0,1.0,28.0,5100.0,2.0,-138.0,-26.0,-86.0,-247.0,-330.0,657.0,-34.0,-70.0,105.0,3485.0,-898.0,76.0,-341.61,-48.05428,-6.69426,-3942.617,-5279.482,10548.83,-4.058182,-5.669091,10.87273,1699.382,-438.4094,37.49304,,
2023,6.0,12.0,115126.0,1.0,29.0,5101.97,1.969697,-142.0,-25.0,-83.0,-267.0,-365.0,676.0,-46.0,-73.0,103.0,3612.0,-812.0,-1.0,-351.332,-45.89438,-1.965195,-4263.27,-5840.624,10853.45,-5.149091,-5.941818,10.69091,1761.358,-396.4414,-0.08295995,,
2023,6.0,12.0,115126.0,1.0,30.0,5104.0,2.030303,-138.0,-24.0,-78.0,-283.0,-401.0,692.0,-39.0,-77.0,107.0,3742.0,-709.0,-74.0,-342.066,-44.39585,3.813736,-4519.792,-6417.799,11109.97,-4.512727,-6.305454,11.05455,1824.798,-346.1774,-35.70696,,
2023,6.0,12.0,115126.0,1.0,31.0,5106.0,2.0,-140.0,-27.0,-72.0,-285.0,-424.0,714.0,-49.0,-88.0,104.0,3894.0,-606.0,-164.0,-346.832,-50.7226,15.1825,-4551.857,-6786.549,11462.69,-5.421818,-7.305454,10.78182,1898.974,-295.9134,-79.62696,,
2023,6.0,12.0,115126.0,1.0,32.0,5108.0,2.0,-140.0,-25.0,-67.0,-299.0,-495.0,712.0,-48.0,-92.0,113.0,3978.0,-459.0,-246.0,-347.174,-46.90128,21.24835,-4776.313,-7924.866,11430.63,-5.330909,-7.66909,11.6,1939.966,-224.1774,-119.643,,
2023,6.0,12.0,115126.0,1.0,33.0,5110.0,2.0,-138.0,-27.0,-65.0,-324.0,-537.0,725.0,-51.0,-91.0,109.0,4081.0,-303.0,-282.0,-342.332,-51.24087,25.06961,-5177.129,-8598.236,11639.05,-5.603636,-7.578181,11.23636,1990.23,-148.0494,-137.211,,
2023,6.0,12.0,115126.0,1.0,34.0,5112.0,2.0,-135.0,-26.0,-61.0,-321.0,-570.0,732.0,-46.0,-99.0,105.0,4213.0,-123.0,-324.0,-335.411,-49.61895,29.60677,-5129.032,-9127.313,11751.28,-5.149091,-8.305454,10.87273,2054.646,-60.20944,-157.707,,
2023,6.0,12.0,115126.0,1.0,35.0,5114.0,2.0,-138.0,-26.0,-59.0,-297.0,-608.0,718.0,-42.0,-114.0,115.0,4279.0,52.0,-377.0,-342.636,-49.52023,33.28505,-4744.249,-9736.554,11526.82,-4.785455,-9.66909,11.78182,2086.854,25.19056,-183.571,,
2023,6.0,12.0,115126.0,1.0,36.0,5120.0,6.0,-138.0,-24.0,-53.0,-281.0,-741.0,791.0,-37.0,-129.0,122.0,4566.0,503.0,-432.0,-343.016,-45.75321,40.8316,-4487.726,-11868.89,12697.2,-4.330909,-11.03273,12.41818,2226.91,245.2786,-210.411,,
2023,6.0,12.0,115126.0,1.0,37.0,5122.0,2.0,-140.0,-25.0,-54.0,-246.0,-773.0,798.0,-31.0,-130.0,121.0,4655.0,647.0,-435.0,-347.668,-47.60711,40.49763,-3926.584,-12381.94,12809.43,-3.785455,-11.12364,12.32727,2270.342,315.5506,-211.875,,
2023,6.0,12.0,115126.0,1.0,38.0,5126.0,4.0,-141.0,-22.0,-54.0,-198.0,-844.0,797.0,-17.0,-138.0,121.0,4750.0,850.0,-404.0,-350.279,-41.39882,38.73,-3157.018,-13520.25,12793.4,-2.512727,-11.85091,12.32727,2316.702,414.6146,-196.747,,
